Type,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,,
1191.3,2555.14,3464,3411.29,2532.21,2491.93,2282,2519.07,2228.5,2707.93,2669.57,2445.64,3252.64,2295.36,1974.36,2022.14,2791.36,2840.36,2899.29,379.143,363.714,369,552.5,524.643,502.357,377.857,389,412.5,,
1192.92,2544.36,3475,3409.07,2542.71,2495.43,2284.36,2520.79,2239.64,2717,2671.57,2465.5,3259.64,2271.93,1983.14,2024.14,2800.29,2845.07,2899.5,383.643,363.929,371.571,551.5,524.5,509.786,365,392.643,410.571,,
1194.53,2559.64,3472.14,3400.07,2539.71,2521.71,2266.79,2528.79,2235.5,2735.64,2655.5,2450.71,3234.07,2266.21,1962.14,2010.07,2782.07,2851.43,2892.43,383.714,368.786,374.714,549.429,521.429,507,371.786,385.929,416.071,,
1196.15,2547.21,3476.5,3411.93,2530.57,2516.07,2273.57,2509.07,2254.93,2728,2682.21,2454.71,3264.43,2273.43,1981.21,2030.79,2785.93,2854.71,2909.21,382.071,369.214,372.643,553.857,518.857,509.929,371,385.929,410.571,,
1197.77,2544.5,3457.07,3392.36,2537.14,2512.57,2269.29,2520.86,2248.14,2710.21,2663.43,2446.86,3263.79,2265.07,1975.93,2034,2803.5,2847.43,2901.29,386.214,367.429,375.5,546.786,519.643,505.929,368.786,394.857,412.571,,
1199.38,2551.36,3471.14,3405.86,2547.43,2516.93,2275.36,2533.14,2236.43,2727.29,2681.07,2456.79,3260,2273.29,1966.86,2019.5,2802,2858.21,2911.57,382,365.429,369.429,546.643,517.357,509.643,369,386.143,404.714,,
1201,2557.64,3451.14,3417.71,2556.07,2511.71,2287.14,2538.79,2262.07,2719.86,2671.29,2457.29,3269.36,2259.29,1956.5,2000.93,2812.64,2854,2896.93,376.143,366.429,366.786,539.214,517.643,506.929,365.786,387.929,414.714,,
1202.62,2559.36,3461.5,3412.36,2538.86,2524.86,2288.14,2514.57,2242.79,2717.07,2672.14,2443.14,3251.79,2254.57,1967.64,2003.36,2805.71,2849.57,2903.21,382.357,363.071,365.643,549,514,521.143,370.643,391.286,405.286,,
1204.23,2579.36,3451,3410.86,2530.79,2512.21,2268.43,2505.21,2247.43,2721,2668.07,2441.21,3244,2255.21,1964.57,2018.64,2780.86,2838.07,2898.36,381.571,355.429,366.357,545.786,513.357,503.5,363,383.357,411.857,,
1205.85,2542.5,3468.93,3420.86,2535.07,2490.64,2279.36,2509.14,2235.64,2716.43,2660.71,2440,3278.93,2238.36,1961.57,2002,2783.57,2825.57,2893.93,374.857,365.857,374.071,543.143,508,507.429,362.786,380.643,409.714,,
1207.46,2547.07,3469.64,3398.5,2524.71,2499.36,2264.36,2505.21,2239.86,2695.57,2665.07,2444.21,3281.93,2263.43,1943.14,2016.5,2793.5,2844.14,2877.43,373.857,361.5,363.357,538.5,507.286,500.857,362.286,375.429,403.5,,
1209.08,2548.36,3449.71,3409.93,2540.36,2507.14,2270.93,2505.64,2245.36,2718.36,2663.14,2432.14,3274.29,2247.21,1945.07,2002.86,2782.86,2835.93,2896.29,377.929,360.5,367.071,548.857,513.5,498.571,361.643,382.286,393,,
1210.69,2549.93,3466.29,3405.64,2551.93,2517.07,2279,2508,2265.5,2714.5,2648.79,2461.36,3269.64,2272.14,1956.64,2001.29,2793.71,2846.57,2896.64,379.357,363.571,362.5,547.143,513.857,497.357,360.786,378.357,402.071,,
1212.31,2555.64,3465.29,3409.64,2555.14,2509.29,2277.5,2513.86,2244.5,2722.57,2668.14,2445.5,3277.14,2259.43,1953.5,2001.86,2798.5,2842.43,2897.07,379.5,360.929,366.357,555.286,511.5,498.571,372.286,379.5,402.929,,
1213.92,2555.07,3465.21,3418.14,2537.93,2505.5,2262.71,2525.71,2248.07,2720.93,2674.5,2434.29,3276.14,2244.07,1967.36,2008.79,2771.79,2844.57,2885.64,369.571,364.143,361.5,544,510.571,501.5,363.214,372.071,402.929,,
1215.54,2565.93,3476.86,3399.57,2530.43,2522.64,2285.93,2505.93,2250.36,2737.14,2658.21,2434.07,3267,2240,1946.07,1994.36,2799.86,2848.64,2882,371.214,364.786,367.571,546.071,509.929,497.929,355.214,376.714,404.571,,
1217.15,2572.64,3467.29,3429.86,2536.93,2510.29,2277.07,2532.43,2244.93,2739.93,2646.14,2428.07,3262.5,2229.71,1947.57,1989.86,2793.43,2836.29,2878.79,369.143,358.643,356.857,549.143,501.143,502.143,361.429,383.571,398.214,,
1218.76,2565.07,3465.79,3414.93,2537.14,2502,2273.29,2504,2224.29,2717.93,2620.43,2436.57,3234.86,2239.36,1925.29,1968.07,2779.14,2828.57,2866.64,378.714,359,360.429,543,503.929,493,360.357,375.143,401.786,,
1220.37,2552.07,3462.14,3416.64,2536,2521.57,2278.29,2513.07,2224.79,2720.93,2630.93,2418.43,3240.29,2235.5,1928.29,1972.5,2780.64,2815.79,2863.71,368.857,358.714,362,525.286,508.571,493.429,358.286,375.929,399,,
1221.99,2554.5,3455.93,3399.5,2534.71,2502.36,2270.64,2517.79,2210.64,2701,2628.5,2406.79,3262.57,2225.21,1918.64,1959.79,2785.71,2817.5,2874.71,368.143,355.929,354.714,539,501.714,500.357,361.214,368.786,395.5,,
1223.6,2543.57,3454.71,3395.14,2529.29,2498.64,2254.21,2515.57,2217.71,2707.71,2637.43,2418.5,3248.86,2219.64,1926.21,1966.57,2768.86,2808.29,2852.93,369.5,360.857,364.071,541.5,504.643,494.143,352.5,380.571,394.357,,
1225.21,2547.93,3442.64,3413.29,2525.71,2497.79,2265.21,2514.86,2214.71,2710.43,2636.21,2410.36,3261.36,2215,1920,1959.43,2758.79,2819.43,2857.64,373.143,352.857,360.643,530.071,502.143,497.786,359.357,369.286,404.071,,
1226.82,2564.07,3450.79,3400.64,2532.71,2497.93,2267.29,2491.64,2221.5,2704.86,2624.71,2413.21,3244,2206.79,1906,1957.64,2764.14,2792.21,2864.36,371.357,358,360.071,531.071,503.5,487.714,355.5,364.714,394.214,,
1228.43,2556.71,3446.79,3382.57,2521.43,2497.07,2264.79,2508.07,2222.29,2697.5,2638.43,2399.43,3259.93,2219.43,1900.36,1967,2748.71,2784.14,2851.36,372.5,358.071,354.786,541.071,505.214,495.929,359.357,369.857,395.857,,
1230.05,2528.57,3440.79,3395.43,2533.93,2489.29,2266.93,2503,2230.86,2718.5,2611.57,2397.07,3237.79,2197.07,1907,1958.36,2753.86,2790.5,2844.5,366.071,352,353.143,530.214,500.571,496.857,352.714,365.5,385.286,,
1231.66,2560.5,3455.57,3396.43,2504.21,2483.64,2269.29,2503.29,2227.14,2707.86,2621.57,2393,3225.64,2201.07,1898.21,1954,2750.14,2815,2849.57,369.929,355.714,357.643,540.429,503.429,492.214,346.929,367.643,395.214,,
1233.27,2525,3456,3394.57,2519.14,2485.36,2261.86,2497.43,2220.86,2709.29,2602.5,2400.5,3237.86,2193,1900.79,1955.14,2743.36,2798.07,2847.36,367,354,359.5,538.786,500,489.571,353.357,364.071,393.786,,
1234.87,2542.57,3433,3398.79,2520.29,2494,2246.86,2495.57,2233.21,2701.86,2623.21,2401.5,3244.21,2197,1892.07,1956.64,2770.5,2802.71,2857.57,366.429,354.357,360.929,528.429,496.429,498.286,351.357,369.071,389.5,,
1236.49,2543.79,3445.57,3388.5,2498.43,2486.86,2252,2509.29,2218.43,2710.86,2608.14,2396.5,3230.71,2192.43,1894.64,1959,2743.71,2791.07,2841.71,365.214,360.071,356,533.571,501.571,492.714,355.571,371.357,392.929,,
1238.09,2545,3434,3386.36,2532.36,2486.64,2248.86,2505.93,2218.21,2706.14,2606.79,2404.14,3245.57,2194.07,1898.5,1951.5,2758.71,2804.43,2855.43,371.786,354.5,359.643,539.286,502.429,490.786,349.5,367.357,395.714,,
1239.7,2545.86,3444.29,3389.07,2519.07,2489.29,2252.79,2508.64,2225,2699.5,2605.64,2389.57,3233.79,2180.86,1902.64,1977.57,2748.79,2818,2848.64,369.429,356.786,360.857,533.929,500.857,485.429,352.786,370.857,388.786,,
1241.31,2545.71,3432.21,3373.14,2527.36,2495.93,2261.36,2489.14,2216.14,2685.21,2613.43,2388.93,3241.64,2200.93,1904.86,1955.36,2756.36,2793.29,2836.79,368.5,353.786,361.786,527.071,499.786,488.214,356.643,367.714,393.857,,
1242.92,2551.14,3428.43,3393.5,2517.93,2488.36,2246.93,2485.5,2217.14,2707.36,2597.36,2388,3248.57,2193.71,1908.29,1939.93,2742.07,2787.5,2851,368.357,352.071,359.929,522.143,502.571,488.571,350.071,366.857,389.214,,
1244.53,2538,3431.43,3375.14,2514.43,2489.93,2250.21,2485.07,2218.14,2710.86,2593,2403.36,3249.64,2196.14,1904.86,1950.71,2765.29,2782.14,2846.71,366.143,351.429,358.214,522.143,502.286,480.929,349.5,365.5,381.786,,
1246.14,2548.5,3425.64,3390.57,2511.36,2497.07,2260.43,2523.57,2221.57,2703.43,2622,2405.36,3238.14,2197.07,1899.14,1964.14,2750.79,2784.71,2844.36,372.429,354.643,358.714,528.929,494.857,489.286,350.857,366,392.357,,
1247.74,2548.36,3455.14,3387.29,2517.64,2484.07,2262.21,2507.29,2224.5,2700.5,2620.64,2397.64,3260.29,2198.5,1903.93,1965.21,2742.57,2807.43,2854.93,370.714,351.643,354.143,525.286,495.429,484.143,350.714,360.786,391.286,,
1249.35,2558.07,3442,3390.43,2519.86,2489,2266.79,2504.29,2217,2708.93,2635.93,2378.93,3269.21,2204.07,1892.57,1950.14,2770.29,2789.14,2859.64,368.357,353.929,352.071,535,497.643,489.357,350.071,366.143,388.286,,
1250.96,2555.36,3440.64,3390.43,2515.64,2497.43,2274.79,2512.43,2214.93,2704.14,2618.5,2392.29,3235.36,2201.43,1892.5,1944.64,2767,2817.14,2867.14,363.714,354.643,361,529.429,497.643,488.571,351.071,368.357,393.357,,
1252.56,2547.29,3440.57,3408.64,2504.43,2498.07,2274.79,2500.57,2232.79,2699.57,2608.14,2400.14,3251.93,2203.79,1889.57,1948.57,2741.86,2814.14,2870.57,370.357,358.714,356.786,531.286,495,488.143,350.429,363.786,387.714,,
1254.17,2543.93,3472.64,3399.71,2531.79,2512.36,2286.5,2504.64,2235.86,2696.71,2613.36,2397.79,3257.29,2184.79,1909.79,1950.57,2772.29,2802.64,2853.93,363.214,355.143,360.571,523.929,503.786,495.214,349.929,367.286,391.5,,
1255.78,2561.07,3433.29,3384.14,2519.79,2507.07,2270.5,2514.79,2224.79,2709.36,2636.64,2407.71,3256.14,2205.07,1911.5,1952.29,2770.64,2793.07,2886.36,368.571,355.786,362.857,529.571,503.143,493.429,350.357,359.571,388.857,,
1257.38,2552.79,3439.64,3384.79,2516.21,2502.79,2278.64,2497,2233.93,2705.64,2638.29,2413.93,3270.86,2210.79,1907.93,1956.86,2776.86,2821.14,2876.86,369.214,355.143,359.357,537.143,499.071,492.286,348.857,364.643,391.5,,
1258.99,2557.29,3431.14,3385.64,2546.07,2497,2277.79,2499.5,2228.64,2711.14,2635.36,2411.14,3253.93,2224.36,1900.57,1968.64,2776.21,2833.07,2887.21,373.143,355,356.643,536.357,501.857,486.214,348.857,371.429,390.857,,
1260.59,2568.29,3431.93,3395.79,2530.71,2490.21,2286.14,2500.29,2221.57,2723.29,2632.64,2428.5,3266.21,2204.93,1916,1953.71,2772.14,2829.29,2881.64,372.143,354.643,362.429,530.429,499,490.929,353.571,365.643,392.214,,
1262.2,2548.07,3447.07,3409.86,2512.79,2505.14,2272.07,2507.29,2226.86,2717,2639.29,2427,3282.86,2208.86,1907.07,1967.64,2789.29,2827.64,2884.5,374.286,357.357,367.5,531,505.429,491.5,359.571,368.714,390.857,,
1263.8,2549.93,3445.36,3387.14,2531.79,2521.86,2280.93,2524.07,2241.07,2707.86,2637.29,2419.64,3275.71,2234.5,1930.86,1955.64,2782.79,2833.57,2889.5,371.286,354.357,363.857,539.143,498.857,498.714,354.5,371.643,398.071,,
1265.4,2566.29,3443.29,3411.14,2538.93,2507.21,2274.79,2523.93,2246,2723.43,2643,2450.64,3303.64,2212.43,1922.64,1978.57,2788.29,2838.43,2884.43,376.786,360.071,354,529.143,503.571,489.786,350.5,370.786,392.143,,
1267.01,2571.21,3458.14,3414.79,2551.79,2529.57,2302.86,2525.43,2239.14,2738.21,2649.21,2443.64,3264.07,2218.57,1931.93,1988.29,2794.36,2845.21,2893.5,375.143,358,358.357,538.643,505.857,495.857,360.643,369.143,388,,
1268.61,2574.21,3463,3398.86,2534.07,2528.57,2300.14,2522.71,2261.5,2747.86,2669.93,2454.36,3286.43,2237,1917.79,1986.43,2799.64,2854.5,2922.79,372.857,360.071,363.714,539.929,506.643,495.714,350.143,367.071,389.214,,
1270.22,2586.07,3466.07,3410.93,2550.93,2527.93,2308.93,2534.07,2257.36,2738.29,2664.14,2461.29,3288.86,2234.93,1941.71,1999.79,2810.14,2873.86,2933.64,371.214,357.143,363.643,538.071,508.929,496.571,356.071,368.714,401.929,,
1271.82,2606.71,3467.29,3428.21,2559.86,2541.14,2295.5,2532.14,2251.21,2743.29,2705.93,2477.86,3296.14,2245.57,1943.14,2008.64,2824.21,2877.57,2937.64,375.071,363.071,366.929,537.786,509.429,498.429,356.857,371.357,399.5,,
1273.42,2596.79,3487.07,3417.5,2551.57,2541.71,2315,2529.71,2263,2735.71,2712.57,2484.57,3302.43,2252.71,1960,2016,2858.79,2902.86,2946.07,376.643,362.357,361.071,541.571,508.214,499.714,357.286,372.571,400.357,,
1275.02,2623.36,3454.86,3424.64,2571.21,2548.64,2302.57,2553.79,2264.07,2748.64,2726.79,2499.36,3335.71,2279.21,1972.07,2033,2843.07,2917.36,2954.5,371.286,364.571,364.214,541.857,515.071,505.857,357,379.214,399.214,,
1276.63,2595.5,3488.43,3422.14,2593.71,2545.64,2319.57,2555.57,2274.29,2759.57,2745.5,2508,3348.5,2284.64,1983.36,2049.86,2880.21,2906.36,2989.21,382,361.571,368.071,539.786,510.643,496.357,361.286,375.714,402.143,,
1278.23,2610.14,3486.93,3424.07,2592.07,2550,2326.29,2552.64,2286.21,2755.71,2728.43,2530.86,3340.29,2300.07,1997.14,2059,2883.43,2922.5,2997.07,377.857,366.214,365,543.286,510.643,508.571,359.571,379.214,405.357,,
1279.83,2629.64,3482.43,3430.57,2588.79,2562.57,2346.07,2553.36,2276.5,2757.86,2726.86,2505.43,3354.5,2282.93,1977.5,2043.14,2874.14,2909.71,2977,387.929,357.571,368.071,543.357,512.357,502.357,365,382.214,399.5,,
1281.43,2612.86,3496.93,3442.5,2598.21,2583.36,2362,2552.86,2293.71,2764.29,2743.36,2511,3353.14,2279.21,1988,2034.64,2873.86,2914.64,2976.79,380.286,363.357,369.5,535.571,516.286,504.5,359.571,375.5,402.143,,
1283.03,2618.36,3500,3438.43,2587.14,2567.93,2357.5,2556.79,2289.14,2769.36,2736.71,2488.79,3358.86,2273.64,1974.36,2045.79,2858.71,2932.79,2957.43,377.857,366.286,370.5,543.214,515.214,504.429,357.857,377.786,406.071,,
1284.63,2614,3488.07,3450.07,2579.43,2571.07,2325.43,2569.43,2281.57,2763.21,2725.79,2499.64,3349.64,2267.93,1967.57,2025.5,2853.36,2884.36,2954,378.571,361.714,367.571,534.5,509.5,503.5,357.714,370,401.571,,
1286.23,2630.36,3506,3434.21,2600.93,2557.21,2336.07,2560.5,2287.07,2763.36,2704.86,2477.14,3328.21,2258.07,1964.79,2026,2856.36,2900.14,2948.71,378.857,361.429,361.571,538.714,513.786,496.714,356.643,375.071,392.929,,
1287.83,2631.64,3494.79,3439.07,2587.14,2556.5,2324.86,2544.71,2273.71,2783.86,2694,2454.79,3321.71,2263.14,1952.86,2007.43,2849.93,2887.07,2921.43,372.714,360.357,365.571,547.714,510.643,499.071,354.071,377.857,397.071,,
1289.43,2625.57,3514.57,3445.5,2595.43,2546.5,2331.07,2546.07,2272.71,2750.21,2685.57,2469.14,3321.64,2238.71,1962.79,1998.64,2822.86,2855.29,2928.71,372.429,362.714,360.786,537.214,513.643,499.857,354.571,374.714,393.214,,
1291.03,2625,3506.64,3437.36,2573.86,2546,2325.36,2564.07,2267.36,2755.93,2667.64,2460.86,3312.93,2231.57,1922.5,1988.21,2823.93,2877.5,2915.86,373.714,355.714,360.929,555.214,505.571,503.357,355.214,369.286,399,,
1292.63,2615.79,3496.43,3437.5,2581.79,2546.14,2325.36,2552.36,2277.14,2739.86,2668.64,2451.71,3316.93,2244.79,1949.79,1983.14,2811.64,2862.71,2910.64,371.929,362.571,358.357,532,504.857,495.357,356.429,369,399.643,,
1294.22,2610.36,3462.71,3428.29,2556.79,2539.5,2305.93,2526.14,2279.36,2744,2655.14,2450,3321.43,2223.07,1934.71,1965.21,2816.36,2847.5,2915.43,380.357,364.5,363.643,531.357,501.071,491.214,349.929,371.714,399,,
1295.82,2613.57,3491.86,3440.5,2565.29,2544.64,2302.14,2529.36,2269.71,2741.79,2630.21,2432.71,3312.07,2224.07,1920.57,1973.29,2799.57,2862.07,2898.07,370.357,361.786,359.071,537.571,505.286,498.143,351.286,369.714,396.929,,
1297.42,2604.57,3496.21,3431.57,2544.64,2542.57,2288.07,2540.71,2266.43,2755.14,2649.21,2416.71,3326.14,2220.64,1932.86,1987.36,2806.5,2848.43,2905.79,375.786,357.214,366.714,535.571,504.357,488.714,352.643,371.143,393.143,,
1299.02,2605.14,3487.86,3417.36,2555.71,2534.07,2302.36,2533.07,2256.43,2746.93,2655.71,2437.57,3319,2226.36,1941.36,1991.36,2808.71,2852.43,2908.43,372.929,360.357,367.286,534.571,498.929,498,350.857,370.143,397.214,,
1300.62,2599.79,3483.64,3431.71,2559.93,2548.29,2306.93,2525.93,2259.93,2746.57,2676.86,2412.21,3315.21,2239.29,1943.36,1964.71,2802.79,2844.07,2894.29,374.857,357.643,362.357,536.571,500.857,499.286,356.714,372.214,390.214,,
1302.21,2597.07,3481.29,3414.36,2545.93,2552.07,2318.14,2522.43,2258.93,2750.21,2663.64,2450.29,3317.29,2221.43,1917.79,1975.79,2796.93,2860.21,2903.14,374.857,358.643,367.143,538.5,505.643,493.643,350.929,370.214,395.5,,
1303.81,2632.36,3474.43,3432.86,2570.71,2551.21,2312.21,2557.71,2252.14,2741,2677.57,2426.86,3335.64,2228.29,1934.21,1997.07,2796.07,2856.07,2917.71,375.214,360.929,359.429,536.214,499.786,494.429,354,378.571,393.5,,
1305.41,2624.14,3498.21,3421.14,2568.5,2557.36,2311.64,2524.21,2275.14,2741.93,2659.71,2436.21,3334.71,2233.57,1945.86,1979.29,2811.29,2870.5,2913.07,370.857,362,359.071,535.286,513,490.857,356.5,374.643,394,,
1307,2622.36,3484.36,3442.79,2576.93,2556.71,2317.86,2537.57,2259.79,2754.93,2671,2437.21,3316.93,2229.29,1921.57,1991.07,2795.36,2857.07,2901.64,375.643,350.286,362.929,540.857,504.929,499.429,353.429,368.143,400.857,,
1308.6,2635.21,3499.07,3446.71,2587.5,2558.79,2319.64,2547.57,2277.79,2767.36,2665.64,2432.86,3324.5,2234.14,1928.57,1967.5,2813.14,2846.29,2910.29,380.286,361.357,362.786,540.786,500.214,494.5,354.429,374.071,396.143,,
1310.19,2609.93,3511.36,3441.86,2580.86,2551.29,2306.43,2556.43,2286.07,2747.86,2645.71,2448.36,3327.43,2234.43,1937.79,1985.93,2813.5,2874.36,2922.43,375.857,361.429,361,534.714,505.714,498.929,354.5,370.786,390.071,,
1311.79,2636.79,3511.64,3449.14,2576.64,2543.21,2318.5,2553.86,2270.14,2757.57,2642.93,2429.64,3328.79,2234.29,1927.21,1963.86,2799.79,2853.43,2899.71,371.857,360.429,365.643,541.929,508.786,490.5,355.071,375.357,398.071,,
1313.38,2616.79,3488.21,3441.79,2578.14,2554.43,2325.93,2537.07,2262.07,2754.79,2645.64,2426.5,3334.5,2231.79,1922.07,1980,2819.21,2854.79,2929.5,382.643,366.786,367.929,545.286,503,502.143,356.286,374.643,399.143,,
1314.98,2617.71,3478.93,3444.43,2567.79,2546.36,2309.57,2562.07,2275.86,2752.71,2662.14,2426,3316,2222.71,1908.07,1981.36,2795.86,2831.64,2887.14,378.929,358,367,544.5,512.928,501.286,353.071,372.429,403,,
1316.57,2624.86,3492.36,3458,2563.79,2541.21,2316.43,2542.5,2261.14,2759.57,2654,2436.79,3316.86,2216.79,1917.71,1973.43,2792.43,2857.14,2906.71,374.286,354.643,365.643,536.714,509.071,499.5,354.5,373,398.214,,
1318.17,2614.07,3504.57,3437.79,2587.64,2541.86,2314.93,2542.79,2269.93,2744.71,2655.36,2440.64,3337.29,2221.36,1928.14,1962.43,2795.29,2839.93,2893.64,374,361.5,358,538.786,503.714,497,364.643,378.286,399.429,,
1319.76,2636.71,3491.57,3447.64,2568.5,2553.36,2302.36,2541.79,2252.5,2762.43,2657.79,2424.57,3328.79,2214.07,1920.93,1969.86,2789.86,2835.36,2891.5,373.071,361.357,361.714,537.571,510.429,498.429,361.714,381.643,397.071,,
1321.35,2612.93,3505.57,3426.5,2564.07,2541.36,2304.86,2541.57,2281.57,2760.93,2650.86,2442.29,3342.71,2219.07,1911.07,1969.07,2787.93,2838.64,2911.71,379.071,363,364.5,538.857,506.929,494.286,357.643,375.214,397.571,,
1322.95,2626.71,3504.57,3429.93,2575.86,2549.36,2327.79,2554.21,2284.36,2778.86,2658.5,2431.29,3352.43,2230.86,1929.57,1977.79,2791.07,2838.21,2890.5,377.714,363.786,357.857,541.5,507,493.5,364.143,374.643,402.214,,
1324.54,2630,3507.36,3458.93,2558.79,2558,2314.79,2552.79,2276.86,2758.79,2642.29,2441,3334.93,2215,1895.36,1968.57,2795.14,2841.93,2910.71,377.571,363.929,365.5,553,510,499.786,362,373.286,399.429,,
1326.13,2629.29,3496.57,3449.79,2571.71,2543.43,2330.14,2552.36,2269.79,2771.79,2638.21,2408.29,3352.93,2200.29,1906.86,1966.71,2798.57,2845.64,2914.07,377.857,357.071,367.857,547.786,515.143,495.071,354.286,372.143,395.786,,
1327.72,2638.43,3515.5,3468,2592.21,2551.29,2336,2559.36,2279.93,2772.36,2645.5,2428.21,3353.36,2215.86,1911.5,1966.21,2798.71,2850.64,2890.86,379.857,359.357,359.571,541.286,509.571,494.857,355.071,369.429,390,,
1329.31,2644.93,3506.29,3466.36,2581.57,2566.64,2318.93,2556.36,2294.07,2775.57,2631.21,2415.93,3341.43,2214.5,1910.64,1967.21,2812.57,2843.93,2888.36,375.571,367.357,367.071,537.714,508.857,502.214,355,375.643,392.929,,
1330.91,2629.64,3496.36,3461.5,2571.21,2559.86,2322.14,2558.43,2279.29,2776,2652.5,2421.36,3324.93,2214.93,1917.36,1957.71,2781.21,2835.14,2889.57,379.857,365.286,362.214,547.571,512.571,498.643,361.857,375.643,392.786,,
1332.5,2637.5,3508.07,3458.64,2573.86,2559.43,2323.36,2544.5,2275.93,2773.57,2663.29,2434.29,3353.36,2211,1918.64,1970.43,2804.21,2850.86,2895.79,392.643,366.071,363.714,535.643,502.643,498.857,354.929,379.5,388.429,,
1334.09,2614.36,3495.71,3458.57,2583.86,2565,2341.64,2555.07,2275.79,2766.14,2652.07,2427.21,3348.93,2236.64,1913.93,1972.29,2800.93,2842.79,2894.14,377.571,353.357,359.286,542,508.5,496.071,358,374.5,395.714,,
1335.68,2633.5,3495.36,3438.93,2565.71,2561.14,2338.93,2550.21,2265.21,2759.07,2651.64,2421.21,3344.71,2211.5,1913.36,1973.43,2810.07,2840.86,2889.29,380.357,363.071,370.143,547.357,510,499,361.929,381.5,397.071,,
1337.27,2652.14,3495.79,3457.29,2572.29,2561.57,2325.71,2538,2262.36,2761.07,2657.93,2433.07,3343.64,2221.5,1908.64,1977,2792,2850.93,2910.14,377,363.5,369.143,543.357,506.714,497.286,357.571,383.143,392.571,,
1338.86,2645.86,3498.14,3464.64,2582.64,2559.71,2338.21,2555.14,2277.43,2778.64,2648.64,2436.36,3365,2221.86,1912.36,1976.5,2823.43,2842,2902.86,384.071,363.5,362.571,545.857,510.643,495.5,354.071,376.714,397.929,,
1340.45,2637.71,3523.5,3446.57,2579.21,2559.14,2346.79,2542,2301.07,2787.86,2637.43,2431.64,3346.79,2224.71,1919.5,1990.5,2790.43,2860.5,2891.93,382.214,364.929,367.071,544.786,506.214,499.214,352.857,374.714,393.357,,
1342.04,2642.21,3514.14,3453.07,2580.21,2573.21,2344.93,2547,2295.5,2770,2645.36,2430.64,3347.43,2231.64,1933.5,1984.5,2822.43,2850.64,2911.86,376.571,365.071,363.214,545.286,508.714,503.5,361.429,376.071,400.857,,
1343.63,2643.14,3500.93,3471.71,2597.07,2587.79,2362,2552.29,2293.14,2790.29,2693.93,2454.64,3361.57,2229.07,1936.29,1981.93,2821.21,2863.21,2919.29,378.857,361.857,365.143,547.5,512.143,503,356.571,374.143,404.357,,
1345.22,2654.93,3526.14,3453.86,2589,2574.29,2341.93,2563.21,2294.5,2773.29,2665,2441.43,3359.93,2246.57,1928.79,1992.71,2818.07,2878.64,2925.5,381.857,358.429,371.929,546.714,513.429,505.143,353.429,383.571,399.786,,
1346.8,2666.64,3535.5,3476.57,2590.43,2586,2360.29,2556.71,2280.21,2798.07,2661,2457.36,3354.07,2247.14,1939.64,1990.36,2816.86,2867.5,2929.86,374.143,366.071,372.857,545.286,517.286,504.714,364.357,372.714,395.286,,
1348.39,2665.71,3529.07,3468.43,2600.21,2570.93,2364.57,2587.21,2297.71,2794.86,2678.29,2456.86,3356.64,2232.93,1940.07,2003.64,2828.5,2878.36,2933.71,374.714,362.429,371.071,554.429,511.571,497.643,360.071,377.643,396.929,,
1349.98,2662.36,3536.21,3471.07,2611.71,2578,2339.07,2563.71,2309.86,2791.64,2662.43,2462.86,3366.21,2237.36,1957.21,2006.86,2835.5,2883.29,2929,389,364.571,366,552,520.786,503.5,361.286,375.286,396.214,,
1351.57,2659.79,3520.71,3475.93,2589.93,2592.43,2353.21,2567.64,2297.5,2793.93,2697.5,2471.14,3373.79,2255.93,1959.71,2012.43,2857.93,2885.43,2932.14,385.857,366.286,370.357,543,511.071,504.857,368.286,380.5,404.429,,
